stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
4746,4746,EBD Miller past Hilliard,W MILLER RD & HILLIARD RD,42.669245,-84.558641,,,,,,0
4749,4749,SBD Harrison Rd @ Forest Acres CC,S HARRISON RD & E MOUNT HOPE RD,42.70858,-84.493955,,,,,,0
4751,4751,SBD Harrison past N Crescent,S HARRISON RD & CRESCENT RD,42.715935,-84.493956,,,,,,0
4752,4752,Middlevale before Elementary School,MIDDLEVALE RD & S HARRISON RD,42.714822,-84.500933,,,,,,0
4753,4753,Middlevale before N Crescent,MIDDLEVALE RD & S HARRISON RD,42.717209,-84.498719,,,,,,0
4755,4755,NBD Harrison past Trowbridge,S HARRISON RD & CRESCENT RD,42.720481,-84.49363,,,,,,0
4759,4759,WBD Kalamazoo past Marigold,E KALAMAZOO ST & MARIGOLD AVE,42.728111,-84.502389,,,,,,0
4760,4760,NBD Harrison before Kalamazoo,S HARRISON RD & LILAC AVE,42.727227,-84.493608,,,,,,0
4761,4761,SBD Bogue past Waters Edge,BOGUE ST & WATERS EDGE DR,42.728676,-84.472171,,,,,,0
4762,4762,NBD Waverly past Old Lansing,S WAVERLY RD & LANSING RD,42.714409,-84.60295,,,,,,0
4763,4763,EBD William past Buffalo,WILLIAM ST & BUFFALO ST,42.724403,-84.579307,,,,,,0
4764,4764,WBD William past Buffalo,WILLIAM ST & OLDS AVE,42.724502,-84.580167,,,,,,0
4767,4767,EBD Frontage Road past Barbara,S SERVICE DR & UNNAMED ST,42.74069,-84.62722,,,,,,0
4769,4769,WBD Holt Road past Adelphe,W HOLT RD & PHILLIPS AVE,42.64027,-84.52675,,,,,,0
4770,4770,WBD Holt Road past Dean,W HOLT RD & JEFFERSON ST,42.6403,-84.53041,,,,,,0
4771,4771,WBD Holt Rd. past Hamilton,W HOLT RD & PAGEANT WAY,42.640362,-84.53325,,,,,,0
4772,4772,WBD Holt Rd. past Wyndam Hills,W HOLT RD & N EIFERT RD,42.64036,-84.53684,,,,,,0
4773,4773,EBD Holt Rd past Aurelius,W HOLT RD & AURELIUS RD,42.640142,-84.522823,,,,,,0
4774,4774,EBD Holt Rd. past Elm,W HOLT RD & ELM ST,42.640176,-84.519842,,,,,,0
4780,4780,EBD Grand River at Andrea,N GRAND RIVER AVE & ANDREA DR,42.767178,-84.592398,,,,,,0
4784,4784,NBD N East past Bates,N EAST ST & BATES ST,42.762415,-84.542725,,,,,,0
4795,4795,SBD Regent past Malcolm X,REGENT ST & E MOUNT HOPE AVE,42.723132,-84.52389,,,,,,0
4799,4799,EBD Saginaw past Clippert,E SAGINAW ST & FRANDOR AVE,42.740785,-84.507888,,,,,,0
4800,4800,WBD Grand River before Clippert,E GRAND RIVER AVE & N CLIPPERT ST,42.741473,-84.506425,,,,,,0
4802,4802,WBD ETC Drive before Mitchells,SAMS WAY & TOWNE CENTRE BLVD,42.762821,-84.51484,,,,,,0
4803,4803,SBD Howard past Grand River,N HOWARD ST & MELODY LN,42.741629,-84.510725,,,,,,0
4804,4804,SBD Howard past Saginaw,N HOWARD ST & FERNWOOD AVE,42.740009,-84.511132,,,,,,0
4805,4805,WBD Kalamazoo before Harrison,E KALAMAZOO ST & SCIENCE RD,42.729294,-84.492585,,,,,,0
4807,4807,EBD Wilson before Chestnut,WILSON RD & CHESTNUT RD,42.721944,-84.488592,,,,,,0
4808,4808,NBD Chestnut before Shaw,Chestnut Rd & Unknown,42.7251,-84.487683,,,,,,0
4810,4810,Commuter Lot 89-1,COMMUTER LOT 89,42.714091,-84.482525,,,,,,0
4811,4811,Commuter Lot 89-2,COMMUTER LOT 89,42.713331,-84.482477,,,,,,0
4812,4812,Commuter Lot 89-3,COMMUTER LOT 89,42.712971,-84.480464,,,,,,0
4813,4813,WBD N Shaw at Lot 79 (Stadium),W SHAW LN & N SHAW LN,42.72577,-84.484508,,,,,,0
4814,4814,WBD N Shaw past Chestnut,W SHAW LN & CHESTNUT RD,42.725781,-84.487051,,,,,,0
4815,4815,SBD Birch before Wilson,BIRCH RD & CHESTNUT RD,42.72412,-84.491217,,,,,,0
4819,4819,NBD MAC past Albert,MAC AVE & MARIOTT SERVICE DRIVE,42.735887,-84.480647,,,,,,0
4820,4820,NBD MAC past Elizabeth,MAC AVE & BEECH ST,42.73842,-84.480606,,,,,,0
4821,4821,NBD MAC before Burcham,634 MAC AVE & BURCHAM DR,42.740209,-84.48059,,,,,,0
4822,4822,EBD Burcham before Old Hickory,BURCHAM DR & OLD HICKORY LN,42.740618,-84.477125,,,,,,0
4823,4823,NBD Alton past Burcham,718 ALTON RD & BURCHAM DR,42.741359,-84.471837,,,,,,0
4824,4824,NBD Alton across St. Thomas,ALTON RD & BURCHAM DR,42.74345,-84.471875,,,,,,0
4825,4825,NBD Alton before Saginaw,ALTON RD & WHITEHILLS DR,42.746286,-84.471882,,,,,,0
4826,4826,NBD Hagadorn past Crestwood,N HAGADORN RD & APPLEGATE LN,42.751526,-84.462219,,,,,,0
4827,4827,NBD Hagadorn past Applegate,5956 N HAGADORN RD & APPLEGATE LN,42.753804,-84.462268,,,,,,0
4828,4828,WBD Lake Lansing past Abbott,W LAKE LANSING RD & ARBOR GLEN DR,42.759401,-84.48452,,,,,,0
4829,4829,WBD Lake Lansing past Arbor Glenn,W LAKE LANSING RD & N HARRISON RD,42.75938,-84.487966,,,,,,0
4830,4830,EBD Lake Lansing past Harrison,W LAKE LANSING RD & BURNT TREE LN,42.759431,-84.492184,,,,,,0
4831,4831,EBD Lake Lansing before Arbor Glen,W LAKE LANSING RD & BURNT TREE LN,42.759312,-84.488571,,,,,,0
4832,4832,EBD Birch Row past Rutherford,BIRCH ROW DR & PORTER AVE,42.758234,-84.473765,,,,,,0
4833,4833,EBD Birch Row past Pollard,BIRCH ROW DR & GIBSON AVE,42.758249,-84.470545,,,,,,0
4834,4834,EBD Birch Row past Hardy,BIRCH ROW DR & HARDY AVE,42.758237,-84.46724,,,,,,0
4835,4835,EBD Birch Row past Hagadorn,BIRCH ROW DR & N HAGADORN RD,42.758653,-84.462729,,,,,,0
4836,4836,EBD Birch Row past Briarwick,6180 BIRCH ROW DR & INNKEEPERS CT,42.760028,-84.460883,,,,,,0
4837,4837,SBD Birch Row after Cobbler's,N HAGADORN RD & INNKEEPERS CT,42.761012,-84.463559,,,,,,0
4838,4838,SBD Hagadorn at Farrington,N HAGADORN RD & FARRINGTON CT,42.759048,-84.463859,,,,,,0
4839,4839,SBD Hagadorn before Horizon,N HAGADORN RD & HORIZON DR,42.756729,-84.462438,,,,,,0
4840,4840,SBD Hagadorn before Applegate,1801 N HAGADORN RD & CRESTWOOD DR,42.75289,-84.462457,,,,,,0
4841,4841,SBD Hagadorn past Crestwood,N HAGADORN RD & FORTUNE DR,42.751002,-84.462461,,,,,,0
4842,4842,SBD Alton Street before Whitehills,ALTON RD & WHITEHILLS DR,42.74541,-84.472338,,,,,,0
4844,4844,WBD Burcham past Old Hickory,BURCHAM DR & OLD HICKORY LN,42.74076,-84.478989,,,,,,0
4846,4846,SBD Hag across from Glenwood Apt,HAGADORN RD & BRIARCLIFF ST,42.715808,-84.462394,,,,,,0
4848,4848,SBD Abbot  past Lake Lansing,2205 ABBOT RD & E LAKE LANSING RD,42.758673,-84.483804,,,,,,0
4851,4851,NBD Aurelius past Jolly,AURELIUS RD & E JOLLY RD,42.683796,-84.523391,,,,,,0
4852,4852,EBD Forest past Alliance,FOREST RD & ALLIANCE DR,42.704514,-84.50088,,,,,,0
4853,4853,WBD Forest past Collins,FOREST RD & ALLIANCE DR,42.704646,-84.500697,,,,,,0
4854,4854,EBD Provincial House past Aurelius,PROVINCIAL HOUSE DR & CALLIHAN CT,42.696411,-84.520922,,,,,,0
4855,4855,WBD Kalamazoo past Regent,E KALAMAZOO ST & REGENT ST,42.730049,-84.524165,,,,,,0
4856,4856,EBD Kalamazoo past Leslie,E KALAMAZOO ST & LESLIE ST,42.729941,-84.524509,,,,,,0
4858,4858,EBD Jolly before Alaidon,JOLLY RD & SERVICE DR,42.682894,-84.428087,,,,,,0
4861,4861,SBD Times Square past Marsh,TIMES SQUARE DR & 5TH AVE,42.729506,-84.409782,,,,,,0
4862,4862,EBD Central Park past Marsh,CENTRAL PARK DR & MARSH RD,42.72714,-84.413866,,,,,,0
4863,4863,NBD Times Square past Central Park,TIMES SQUARE DR & MARSH RD,42.728601,-84.409035,,,,,,0
4864,4864,WBD Old Lansing past Lansing Rd,OLD LANSING RD & OLDS AVE,42.719859,-84.594894,,,,,,0
4865,4865,NBD Cedar at Kern,N CEDAR ST & KERNS RD,42.591198,-84.460415,,,,,,0
4871,4871,WBD ETC Drive by Bravo,SAMS WAY & EASTWOOD TOWNE CENTER,42.762813,-84.516573,,,,,,0
4872,4872,EBD @ Sams Club,EASTWOOD TOWNE CENTER & LAKE LANSING RD,42.764596,-84.519434,,,,,,0
4873,4873,WBD @ Wal Mart,EASTWOOD TOWNE CENTER & EASTWOOD TOWNE CENTER,42.764748,-84.52011,,,,,,0
4874,4874,WBD Lake Lansing past Meijer Ent.,W LAKE LANSING RD & MEIJER LAKE LANSING LOT,42.760835,-84.501853,,,,,,0
4876,4876,SBD MLK before Kalamazoo,S MARTIN LUTHER KING JR BLVD & KINGSLEY CT,42.730414,-84.567317,,,,,,0
4890,4890,SBD High St past North,1559 N HIGH ST & NEW YORK AVE,42.751335,-84.538802,,,,,,0
4891,4891,SBD High St before Grand River,1221 N HIGH ST & DRURY LN,42.747791,-84.538768,,,,,,0
5378,5378,NBD Hagadorn past Mt Hope,HAGADORN RD & JANICE LEE DR,42.712622,-84.461958,,,,,,0
5379,5379,NBD Okemos at Kewanee,OKEMOS RD & KEWANEE WAY,42.709394,-84.432284,,,,,,0
5381,5381,EBD Mt Hope before Seminole,E MOUNT HOPE RD & INDIAN HILLS DR,42.71182,-84.432867,,,,,,0
5382,5382,NBD Dobie before Kinawa,DOBIE RD & KINAWA DR,42.696972,-84.410287,,,,,,0
5384,5384,EBD Jolly past Fairhills Dr,JOLLY RD & FAIRHILLS DR,42.682838,-84.421212,,,,,,0
5385,5385,WBD Gr River past Washington Hts,W GRAND RIVER AVE & WASHINGTON HEIGHTS AVE,42.719133,-84.414526,,,,,,0
5386,5386,NBD Larch Street at Erie,N LARCH ST & ERIE ST,42.739857,-84.544561,,,,,,0
5443,5443,SBD Cedar past Kalamazoo,S CEDAR ST & E KALAMAZOO ST,42.72831,-84.54547,,,,,,0
5445,5445,WBD Haslett past Westminster,HASLETT RD & OKEMOS RD,42.747024,-84.434332,,,,,,0
5446,5446,WBD Haslett past Park Lake,HASLETT RD & PARK LAKE RD,42.747049,-84.448597,,,,,,0
5447,5447,EBD Lake Lansing past Bois Isle,LAKE LANSING RD & LAC DU MONT DR,42.754915,-84.419409,,,,,,0
5450,5450,EBD Holmes past Express Ct.,W HOLMES RD & EXPRESS CT,42.697496,-84.573936,,,,,,0
5463,5463,SBD Jefferson before Cherry,S JEFFERSON ST & E CHERRY ST,42.576256,-84.443224,,,,,,0
5466,5466,SBD Jefferson before Maple,S JEFFERSON ST & E MAPLE ST,42.580542,-84.443203,,,,,,0
5467,5467,SBD Jefferson before Oak,S JEFFERSON ST & W ELM ST,42.577885,-84.443221,,,,,,0
5468,5468,SBD Cedar past Curtis,N CEDAR ST & CURTIS ST,42.588196,-84.456155,,,,,,0
5469,5469,EBD Columbia past Cedar,W COLUMBIA ST & MECHANIC ST,42.582162,-84.45211,,,,,,0
5470,5470,NBD Jefferson before Oak,S JEFFERSON ST & W ELM ST,42.57792,-84.443074,,,,,,0
5471,5471,NBD Jefferson past Maple,S JEFFERSON ST & E MAPLE ST,42.580631,-84.443055,,,,,,0
5472,5472,SBD M-52 past Highview Rd,STOCKBRIDGE RD & HIGHVIEW DR,42.662845,-84.19836,,,,,,0
5473,5473,NBD M-52 before Highview Rd.,STOCKBRIDGE RD,42.662675,-84.198214,,,,,,0
5489,5489,WBD Grand River at Webberville,GRAND RIVER AVE W & Webberville Rd,42.667241,-84.187633,,,,,,0
5491,5491,WBD Grand River past Skirting Av,E GRAND RIVER AVE & HIGHVIEW DR,42.685597,-84.265022,,,,,,0
5499,5499,NBD Central Park past Grand River,CENTRAL PARK DR & DOBIE RD,42.718356,-84.409492,,,,,,0
5500,5500,NBD Central Park at Newman,CENTRAL PARK DR & NEWMAN RD,42.72275,-84.410144,,,,,,0
5512,5512,EBD Grand River past Harrison,W GRAND RIVER AVE & ARDSON RD,42.737777,-84.49315,,,,,,0
5514,5514,EBD Grand RIver past Dobie,W GRAND RIVER AVE & CENTRAL PARK DR,42.717505,-84.408868,,,,,,0
5540,5540,SBD Ingham County Care Facility,INGHAM COUNTY EXTENDED CARE & CSX TRANSPORTATION,42.692738,-84.409218,,,,,,0
5542,5542,WBD Central Park past Times Square,1801 CENTRAL PARK DR & NEWMAN RD,42.727281,-84.412355,,,,,,0
5543,5543,EBD FIA Entrance off Cedar,UNNAMED ST & S CEDAR ST,42.681025,-84.547673,,,,,,0
5546,5546,EBD Jolly before Dunckel,,42.682905,-84.514406,,,,,,0
5548,5548,SBD PineTree past Jolly,PINE TREE RD & PATIENT CARE DR,42.682173,-84.503752,,,,,,0
5551,5551,NBD Stoneleigh past Wabash,STONELEIGH DR & FIRESIDE DR,42.699307,-84.514902,,,,,,0
5553,5553,EBD Coleman before Hunsaker,COLEMAN RD & COOLIDGE RD,42.77302,-84.487185,,,,,,0
5578,5578,WBD Kalamazoo past Magnolia,E KALAMAZOO ST & S MAGNOLIA AVE,42.729982,-84.521717,,,,,,0
5579,5579,SBD Cherry past Kalamazoo,CHERRY ST & E LENAWEE ST,42.729081,-84.549167,,,,,,0
5581,5581,EBD Jolly Past Belle Chase,,42.682919,-84.508133,,,,,,0
5583,5583,SBD Waverly past Bridgeport,S WAVERLY RD,42.671147,-84.603081,,,,,,0
5584,5584,EBD Miller past Waverly,W MILLER RD & S WAVERLY RD,42.669214,-84.602259,,,,,,0
5585,5585,EBD Miller past Coachlight,W MILLER RD & COACHLIGHT COMMON,42.669151,-84.59783,,,,,,0
5586,5586,WBD Miller past Coachlight,W MILLER RD & COACHLIGHT COMMON,42.669322,-84.598491,,,,,,0
5587,5587,WBD Miller before Waverly,W MILLER RD & S WAVERLY RD,42.669322,-84.602062,,,,,,0
5588,5588,NBD Waverly past Bridgeport,S WAVERLY RD & BRIDGEPORT DR,42.671469,-84.602971,,,,,,0
5590,5590,NBD High St before North,N HIGH ST & DRURY LN,42.751129,-84.538654,,,,,,0
5593,5593,WBD Gr River at Paddock Dr,W GRAND RIVER AVE & PADDOCK DR,42.715917,-84.399674,,,,,,0
5595,5595,EBD Grand River Before Corwin,W GRAND RIVER AVE & W GRAND RIVER AVE,42.688088,-84.303582,,,,,,0
5596,5596,EBD Grand River At McCormick,W GRAND RIVER AVE & MCCORMICK ST,42.68774,-84.292387,,,,,,0
5597,5597,EBD Grand River After Jackson,W GRAND RIVER AVE & E GRAND RIVER AVE,42.688716,-84.285349,,,,,,0
5598,5598,WBD Grand River After Water ST,E GRAND RIVER AVE & WATER ST,42.688469,-84.279187,,,,,,0
5599,5599,EBD Haslett before Hagadorn,HASLETT RD & E SAGINAW ST,42.746861,-84.464364,,,,,,0
5600,5600,SBD MLK past Hillcrest St,S MARTIN LUTHER KING JR BLVD & HILLCREST ST,42.692752,-84.567603,,,,,,0
5601,5601,SBD Harrison Road past Mt Hope,S HARRISON RD & E MOUNT HOPE RD,42.71122,-84.493951,,,,,,0
5602,5602,NBD Harrison Road past Mt Hope,S HARRISON RD & CRESCENT RD,42.712526,-84.493617,,,,,,0
5608,5608,NBD MLK past Washtenaw,S MARTIN LUTHER KING JR BLVD & Washtenaw,42.73159,-84.56667,,,,,,0
5609,5609,EBD Gr River  before Dobie Road,W GRAND RIVER AVE & COUNTRY WAY DR E,42.718234,-84.411593,,,,,,0
5636,5636,WBD Kalamazoo before Charles,E KALAMAZOO ST & CHARLES ST,42.730051,-84.513392,,,,,,0
5637,5637,WBD Jolly before Okemos,JOLLY RD & SERVICE DR,42.682979,-84.431327,,,,,,0
5638,5638,WBD Jolly before Waverly Road,W JOLLY RD & WEXFORD RD,42.683199,-84.601069,,,,,,0
5639,5639,EBD Grand River before Sky Way,E Grand River Rd & Skyway Dr,42.6837,-84.25607,,,,,,0
5640,5640,WBD Grand River past Sky Way,E Grand River Rd & Skyway Dr,42.68364,-84.25537,,,,,,0
5641,5641,SBD Washington at Bank St,S WASHINGTON AVE & E BARNES AVE,42.713298,-84.552509,,,,,,0
5642,5642,Hill Vocational Center,,42.673303,-84.591777,,,,,,0
5645,5645,SBD Farm past S Shaw,FARM LN,42.724879,-84.477988,,,,,,0
5646,5646,SBD Cedar past Just-a-Mere,S CEDAR ST & BROOKDALE ST,42.65675,-84.53485,,,,,,0
5647,5647,WBD Jolly before Cedar,E JOLLY RD & W JOLLY RD,42.683091,-84.54599,,,,,,0
5649,5649,SBD Pennsylvania before Oakland,N PENNSYLVANIA AVE & CADY CT,42.743988,-84.537874,,,,,,0
5669,5669,NBD Cedar before Willoughby,CEDAR ST & FAY ST,42.65352,-84.53121,,,,,,0
5670,5670,WBD Grand River past Dobie,1729 W GRAND RIVER AVE & COUNTRY WAY DR E,42.718215,-84.411139,,,,,,0
5672,5672,EBD Gr River past Paddock Farms,W GRAND RIVER AVE & PADDOCK DR,42.7158,-84.399552,,,,,,0
5673,5673,NBD Tranter past Rensen,TRANTER ST & CATA HEADQUARTERS,42.684992,-84.534536,,,,,,0
5675,5675,WBD Michigan before Washington,E MICHIGAN AVE & WASHINGTON STREET,42.733721,-84.551285,,,,,,0
5676,5676,NBD Washington past Allegan,S WASHINGTON SQ & E ALLEGAN ST,42.733005,-84.552194,,,,,,0
5678,5678,WBD Edgewood past Cedar,EDGEWOOD BLVD & CEDAR CONN/CEDAR RAMP,42.665669,-84.542444,,,,,,0
5679,5679,WBD Edgewood past Amwood,EDGEWOOD BLVD & PARIS AVE,42.665008,-84.544138,,,,,,0
5680,5680,WBD Edgewood past American Road,EDGEWOOD BLVD & CEDAR CONN/CEDAR RAMP,42.663184,-84.548802,,,,,,0
5683,5683,WBD Kalamazoo past Pennsylvania,E KALAMAZOO ST & S PENNSYLVANIA AVE,42.729957,-84.538488,,,,,,0
5684,5684,WBD Edgewood at Southbrook Apts,EDGEWOOD BLVD & CEDAR CONN/CEDAR RAMP,42.663998,-84.54663,,,,,,0
5685,5685,NBD Birch at Wonders Halls,BIRCH RD & FARM LN,42.724085,-84.49107,,,,,,0
5686,5686,EBD Shaw past Birch,W SHAW LN & BIRCH RD,42.725641,-84.490846,,,,,,0
5687,5687,NBD Chestnut past Shaw,CHESTNUT RD & W SHAW LN,42.726605,-84.487774,,,,,,0
5689,5689,WBD Edgewood past Richard,EDGEWOOD BLVD & RICHARD RD,42.660736,-84.557713,,,,,,0
5690,5690,WBD Edgewood past Washington,E EDGEWOOD/W EDGEWOOD TURN & EDGEWOOD BLVD,42.663136,-84.565615,,,,,,0
5691,5691,WBD Edgewood @ Edgewood Villas,EDGEWOOD BLVD & CEDAR CONN/CEDAR RAMP,42.66327,-84.567725,,,,,,0
5692,5692,EBD Edgewood past Washington,EDGEWOOD BLVD & W EDGEWOOD/E EDGEWOOD TURN,42.66232,-84.56292,,,,,,0
5693,5693,EBD Burcham before Butterfield,BURCHAM DR,42.740614,-84.47328,,,,,,0
5694,5694,NBD Okemos before Fox Hollow,OKEMOS RD & FIELDSTONE DR,42.689047,-84.432356,,,,,,0
5696,5696,EBD Lake Lansing past New York,LAKE LANSING RD & NEW YORK AVE,42.756202,-84.537286,,,,,,0
5697,5697,EBD Lake Lansing past Commonwealth,LAKE LANSING RD & MASSACHUSETTS AVE,42.757553,-84.535135,,,,,,0
5698,5698,EBD Lake Lansing past Chamberlain,LAKE LANSING RD & WOOD ST,42.760619,-84.528115,,,,,,0
5699,5699,EBD Lk Lansing before Wood,LAKE LANSING RD & WOOD ST,42.76065,-84.524805,,,,,,0
5700,5700,NBD Wood past Lake Lansing,WOOD ST & LAKE LANSING RD,42.761099,-84.52299,,,,,,0
5703,5703,WBD Lake Lansing past Wood,LAKE LANSING RD & WOOD ST,42.760766,-84.524918,,,,,,0
5704,5704,WBD Lake Lansing before Chamberlain,LAKE LANSING RD & WOOD ST,42.760748,-84.528425,,,,,,0
5705,5705,WBD Lake Lansing before Commonwealt,LAKE LANSING RD & COMMONWEALTH AVE,42.757892,-84.534815,,,,,,0
5706,5706,WBD Lake Lansing past New York,LAKE LANSING RD & NEW YORK AVE,42.756104,-84.537643,,,,,,0
5712,5712,WBD Edgewood past Celebration Dr.,EDGEWOOD BLVD & CEDAR CONN/CEDAR RAMP,42.661897,-84.552141,,,,,,0
5713,5713,NBD Collins past Dunckel,Collins Rd & Dunckel Rd,42.69001,-84.49867,,,,,,0
5714,5714,SBD Farm before Mt Hope,FARM LN & COMMUTER LOT 89,42.712047,-84.478329,,,,,,0
5716,5716,WBD Holmes past Express Dr.,W HOLMES RD & SIMKEN DR,42.697612,-84.574636,,,,,,0
5718,5718,WBD Kalamazoo at Dem Hall Dr,E KALAMAZOO ST & FARM LN,42.730061,-84.48939,,,,,,0
5719,5719,WBD Victor before Bedford,2900 VICTOR AVE & BEDFORD ST,42.705327,-84.589209,,,,,,0
5720,5720,NBD LacDuMont past Bois Isle,2016 LAC DU MONT DR,42.749918,-84.423783,,,,,,0
5723,5723,EBD Edgewood before Celebration Dr,EDGEWOOD BLVD & W EDGEWOOD/E EDGEWOOD TURN,42.661937,-84.551213,,,,,,0
5724,5724,WBD Patient Care before Pine Tree,PATIENT CARE DR & PINE TREE RD,42.677439,-84.502752,,,,,,0
5729,5729,WBD Gr River before MLK,N GRAND RIVER AVE & W LAPEER ST,42.75972,-84.566629,,,,,,0
5730,5730,EBD Central Park before Marsh,CENTRAL PARK DR & NEW YORK AVE,42.727833,-84.416223,,,,,,0
5731,5731,WBD North past Massachusetts,E NORTH ST & NEW YORK AVE,42.75179,-84.536417,,,,,,0
5736,5736,EBD Lake Lansing before Chamberlain,LAKE LANSING RD,42.759922,-84.531298,,,,,,0
5737,5737,WBD Lake Lansing past Chamberlain,LAKE LANSING RD,42.76006,-84.531327,,,,,,0
5740,5740,EBD Saginaw before Cedar,E SAGINAW ST & N CEDAR ST,42.740851,-84.548332,,,,,,0
5741,5741,EBD Main past Bridge St,W MAIN ST & BRIDGE ST,42.724162,-84.585387,,,,,,0
5742,5742,NBD Cap. City Blvd @ Peckham,CAPITOL CITY BLVD & N GRAND RIVER AVE,42.768931,-84.588883,,,,,,0
5743,5743,NBD Abbot past Abbot Place,ABBOT RD & ABBOT PLACE APT,42.763317,-84.483575,,,,,,0
5744,5744,NBD Abbot at EL Aquatic Center,ABBOT RD & S CHANDLER RD,42.767576,-84.483519,,,,,,0
5745,5745,EBD Trappers Cove past Dunckel 1,TRAPPERS COVE TRL,42.687414,-84.512535,,,,,,0
5746,5746,EBD Trappers Cove past Dunckel 2,TRAPPERS COVE TRL,42.687429,-84.50895,,,,,,0
5747,5747,EBD Trappers Cove past Dunckel 3,TRAPPERS COVE TRL & BEAU JARDIN DR,42.686702,-84.505808,,,,,,0
5748,5748,EBD Trappers Cove past Dunckel 4,TRAPPERS COVE TRL & BEAU JARDIN DR,42.685055,-84.504878,,,,,,0
5749,5749,WBD BeauJardin past Trappers Cove,BEAU JARDIN DR & TRAPPERS COVE TRL,42.684528,-84.505762,,,,,,0
5750,5750,SBD Belle Chase past Beau Jardin,BELLE CHASE BLVD & BEAU JARDIN DR,42.684127,-84.508562,,,,,,0
5751,5751,EBD Shiawassee past Chestnut,W SHIAWASSEE ST & N CHESTNUT ST,42.737239,-84.558002,,,,,,0
5752,5752,EBD Shiawassee past Seymour,W SHIAWASSEE ST & N CAPITOL AVE,42.737221,-84.554968,,,,,,0
5753,5753,EBD Saginaw past Pine,W SAGINAW ST & N CHESTNUT ST,42.740891,-84.559622,,,,,,0
5754,5754,EBD Saginaw past Walnut,W SAGINAW ST & N WALNUT ST,42.74089,-84.556563,,,,,,0
5757,5757,SBD Deerfield past Herrick,S DEERFIELD AVE & W HOLMES RD,42.699681,-84.591997,,,,,,0
5759,5759,EBD Mt Hope @ Grand Haven Apts,W MOUNT HOPE AVE,42.712065,-84.593519,,,,,,0
5760,5760,NBD Farm past Auditorium,FARM LN & AUDITORIUM RD,42.729603,-84.477746,,,,,,0
5761,5761,NBD Farm before Dormitory,E CIRCLE DR & AUDITORIUM RD,42.730659,-84.476799,,,,,,0
5762,5762,EBD Burcham past Abbot,BURCHAM DR & ABBOT RD,42.74065,-84.483256,,,,,,0
5763,5763,SBD Abbot past Arbor Glen,ABBOT RD & SWART ST,42.760319,-84.483789,,,,,,0
5764,5764,Abbot Place - Circle Drive,ABBOT PLACE APT & ABBOT RD,42.763122,-84.485357,,,,,,0
5766,5766,WBD Albert past Grove,ALBERT AVE & GROVE ST,42.735978,-84.482477,,,,,,0
5772,5772,SBD Washington past Michigan,S WASHINGTON SQ & E ALLEGAN ST,42.733354,-84.552329,,,,,,0
5773,5773,SBD Washington past Allegan,S WASHINGTON SQ & W ALLEGAN ST,42.732021,-84.55233,,,,,,0
5782,5782,WBD Burcham past Butterfield,BURCHAM DR,42.740722,-84.47328,,,,,,0
5786,5786,EBD Perkins before Leslie,PERKINS ST & SHEPARD ST,42.721047,-84.525255,,,,,,0
5787,5787,WBD Perkins past Leslie,PERKINS ST & SHEPARD ST,42.721155,-84.525243,,,,,,0
5795,5795,WBD English Oak past Pinetree,ENGLISH OAK DR & PINE TREE RD,42.673038,-84.504354,,,,,,0
5796,5796,WBD English Oak before Spanish Oak,ENGLISH OAK DR & PINE TREE RD,42.672969,-84.507643,,,,,,0
5797,5797,NBD Dunckel before Legacy (Trinity),DUNCKEL RD & PINE TREE RD,42.677993,-84.513614,,,,,,0
5798,5798,LCCWest,CORNERSTONE DR & SANDERS RD,42.717734,-84.630129,,,,,,0
5801,5801,EBD Grand River between Northwind D,E GRAND RIVER AVE & DAWN AVE,42.727182,-84.454314,,,,,,0
5802,5802,SBD Farm Lane past Green Way Drive,FARM LN & S SERVICE RD,42.716665,-84.478186,,,,,,0
5803,5803,NBD Farm Lane before Green Way Dr.,FARM LN & CSX TRANSPORTATION,42.716993,-84.478039,,,,,,0
5804,5804,SBD Eifert past Haddon Hall,N EIFERT RD,42.62802,-84.543,,,,,,0
5805,5805,EBD Kalamazoo at U Vill entrance,E KALAMAZOO ST & UNIVERSITY VILLAGE ENTRANCE,42.728015,-84.499048,,,,,,0
5806,5806,WBD Kalamazoo past U Vill entrance,E KALAMAZOO ST & UNIVERSITY VILLAGE ENTRANCE,42.728153,-84.499343,,,,,,0
5807,5807,SBD Hagadorn past Cambria,N HAGADORN RD & E SAGINAW ST,42.748899,-84.462404,,,,,,0
5808,5808,NBD Hagadorn past Cambria,N HAGADORN RD & CAMBRIA DR,42.74957,-84.462235,,,,,,0
5810,5810,SBD Washington past Elm,S WASHINGTON AVE & GROSS CT,42.721677,-84.552447,,,,,,0
5813,5813,NBD Dobie at Sashabaw,DOBIE RD & SASHABAW DR,42.691039,-84.410315,,,,,,0
5815,5815,EBD Patient Care past PineTree,PATIENT CARE DR & PINE TREE RD,42.679748,-84.502798,,,,,,0
5816,5816,EBD Holmes before MLK,W HOLMES RD & S MARTIN LUTHER KING JR BLVD,42.697495,-84.568227,,,,,,0
5817,5817,WBD Grand River before Burkley Rd,E GRAND RIVER AVE & BURKLEY RD,42.702396,-84.342482,,,,,,0
5818,5818,EBD Grand River past Burkly,E GRAND RIVER AVE & BURKLEY RD,42.702406,-84.342801,,,,,,0
